,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
NR4A1,-0.009363845,0.34783497,-0.009241015,5.011641,-0.025183491,3.6627138,0.5793063,2.9000156,-0.013275113,-0.007727758,3.3393006,-0.0045118607,-0.007840452,2.0828476,-0.0044922894,3.8590202
SLC6A8,-0.009539932,-0.009989317,-0.01860776,6.699238,-0.023891639,4.3586645,-0.008214827,4.612742,-0.009816637,-0.011317617,4.823857,-0.008964636,-0.005055883,1.9547032,-0.0035750833,5.1805663
L3MBTL2,-0.009669469,-0.009836563,-0.018557858,6.621622,-0.023523245,4.314179,-0.007903338,4.550913,-0.009995074,-0.011411092,4.7919884,-0.008765815,-0.005216269,1.9367802,-0.0034472125,5.149989
BNC2,-0.0096302675,-0.009985114,-0.01861749,6.723015,-0.024014588,4.376842,-0.008059049,4.621622,-0.009909329,-0.011333003,4.8365197,-0.0089074215,-0.0051068757,1.9769887,-0.003604832,5.1993876
TGFB1,-0.009063216,-0.008642775,-0.017863045,6.360392,-0.022494037,4.167719,-0.0063510826,4.3412538,-0.0099312235,-0.010962662,4.5993032,-0.008325338,-0.00558937,1.9054134,-0.003449182,4.975477
SQSTM1,-0.00892718,-0.009753725,-0.018336855,6.4939885,-0.022488963,4.2622156,-0.007838536,4.449252,-0.009595284,-0.01110893,4.685824,-0.00848743,-0.005300948,1.8884052,-0.0035167565,5.0116777
MIR6928,-0.009363845,0.34783497,-0.009241015,5.011641,-0.025183491,3.6627138,0.5793063,2.9000156,-0.013275113,-0.007727758,3.3393006,-0.0045118607,-0.007840452,2.0828476,-0.0044922894,3.8590202
EDA2R,-0.009224832,-0.009585026,-0.018328674,6.449761,-0.022475084,4.2180643,-0.0076728472,4.4211645,-0.009812547,-0.011373324,4.6780863,-0.0084201,-0.0051818173,1.861977,-0.0033301192,5.0039434
GM15181,-0.009363845,0.34783497,-0.009241015,5.011641,-0.025183491,3.6627138,0.5793063,2.9000156,-0.013275113,-0.007727758,3.3393006,-0.0045118607,-0.007840452,2.0828476,-0.0044922894,3.8590202
POLR2J,-0.014961291,0.2253636,-0.0061099557,4.106571,-0.02098823,2.8197064,0.9818625,2.3386552,-0.008670483,-0.00078602444,3.4718966,-0.010110741,-0.004598974,2.0149255,-0.0046433234,4.2235293
IGFBP2,-0.00954808,-0.009880307,-0.018564712,6.689617,-0.023938598,4.3569527,-0.007898214,4.6029353,-0.00999749,-0.011269962,4.816108,-0.0088884765,-0.0052323896,1.9682151,-0.0035709548,5.1782947
CALR,-0.009363845,0.34783497,-0.009241015,5.011641,-0.025183491,3.6627138,0.5793063,2.9000156,-0.013275113,-0.007727758,3.3393006,-0.0045118607,-0.007840452,2.0828476,-0.0044922894,3.8590202
HDAC11,-0.009410475,-0.01007648,-0.01880905,6.7170296,-0.023816014,4.385882,-0.008326191,4.6227274,-0.009837518,-0.011315701,4.838417,-0.008929037,-0.005247214,1.9602423,-0.0036087094,5.199073
ANXA5,-0.0090073785,-0.0091052195,-0.018091785,6.374423,-0.022191739,4.168497,-0.006948802,4.350354,-0.010235288,-0.011407001,4.6224694,-0.008061884,-0.0053613973,1.8383675,-0.0032184948,4.93783
LOXL2,-0.008469009,-0.009151439,-0.017799184,6.2869897,-0.021399228,4.1290803,-0.0068777315,4.2762613,-0.009669317,-0.0109149385,4.5429974,-0.007952683,-0.005417341,1.8278791,-0.003393939,4.8448215
CUL7,-0.009363845,0.34783497,-0.009241015,5.011641,-0.025183491,3.6627138,0.5793063,2.9000156,-0.013275113,-0.007727758,3.3393006,-0.0045118607,-0.007840452,2.0828476,-0.0044922894,3.8590202
GM23130,-0.009390055,0.35146287,-0.009188394,5.011136,-0.025234083,3.6646202,0.57711184,2.9019022,-0.013219284,-0.007697992,3.3425336,-0.0045391647,-0.00779589,2.0796177,-0.0045214277,3.8541245
GM16235,-0.009363845,0.34783497,-0.009241015,5.011641,-0.025183491,3.6627138,0.5793063,2.9000156,-0.013275113,-0.007727758,3.3393006,-0.0045118607,-0.007840452,2.0828476,-0.0044922894,3.8590202
ZSWIM4,-0.009721724,-0.010255898,-0.018868094,6.7615266,-0.024386354,4.376783,-0.008857686,4.6849265,-0.009861705,-0.0113804145,4.888982,-0.0092861615,-0.005013666,1.9442809,-0.0034841378,5.252268
XBP1,-0.0069128927,-0.007841422,-0.015297555,6.7810736,-0.01884022,4.702101,-0.0023086544,4.1262684,-0.0037962955,-0.0075403326,4.259319,-0.013753428,-0.0035335103,2.0841475,-0.010201573,4.747615
TGIF1,-0.009654979,-0.010133843,-0.018817184,6.7550592,-0.024188131,4.392056,-0.008306483,4.6587477,-0.0100324275,-0.011368792,4.8725,-0.009026043,-0.0052041374,1.9714497,-0.0035524156,5.238365
ZBTB39,-0.009758188,-0.010115747,-0.019027825,6.76898,-0.024178084,4.416918,-0.008910862,4.66021,-0.009596554,-0.011411435,4.8915596,-0.009170202,-0.0051201857,1.9749113,-0.003600382,5.2856283
P3H4,-0.009363845,0.34783497,-0.009241015,5.011641,-0.025183491,3.6627138,0.5793063,2.9000156,-0.013275113,-0.007727758,3.3393006,-0.0045118607,-0.007840452,2.0828476,-0.0044922894,3.8590202
SKIL,-0.015208623,-0.014235884,-0.020976389,5.5216,-0.027265072,4.074217,-0.013006612,4.6394186,-0.016153542,-0.012663004,4.568761,-0.00789174,0.20324637,0.691882,-0.0010844027,4.8777704
SCMH1,-0.009721724,-0.010255898,-0.018868094,6.7615266,-0.024386354,4.376783,-0.008857686,4.6849265,-0.009861705,-0.0113804145,4.888982,-0.0092861615,-0.005013666,1.9442809,-0.0034841378,5.252268
HSPH1,-0.009363845,0.34783497,-0.009241015,5.011641,-0.025183491,3.6627138,0.5793063,2.9000156,-0.013275113,-0.007727758,3.3393006,-0.0045118607,-0.007840452,2.0828476,-0.0044922894,3.8590202
IRF2,-0.009793017,-0.009980788,-0.018989636,6.7786493,-0.024215989,4.443526,-0.008464021,4.6528916,-0.009649255,-0.011350476,4.880596,-0.009041362,-0.005068026,1.9902085,-0.0035670733,5.2552476
ABHD5,-0.009927222,-0.01009688,-0.018805003,6.844388,-0.024789946,4.442136,-0.008201262,4.714798,-0.010019336,-0.011317985,4.920794,-0.009204294,-0.0050892667,2.020526,-0.003664359,5.3057714
GM45236,-0.009379637,0.3461658,-0.009265802,5.010626,-0.025193308,3.66218,0.5767207,2.9002662,-0.01328557,-0.007726878,3.3413553,-0.0045072986,-0.007825543,2.0814025,-0.0044943606,3.8588476
MIR1905,-0.009363845,0.34783497,-0.009241015,5.011641,-0.025183491,3.6627138,0.5793063,2.9000156,-0.013275113,-0.007727758,3.3393006,-0.0045118607,-0.007840452,2.0828476,-0.0044922894,3.8590202
NACC1,-0.010214691,0.03145775,-0.002922052,4.2423787,-0.022448463,2.8757505,1.1371348,2.300542,-0.017327102,-0.009398702,2.8648376,0.12459724,-0.0077295667,2.338191,-0.007945908,3.5939813
RCOR2,-0.0096669905,-0.0052540153,-0.013683768,6.6206436,-0.026199708,4.017908,-0.009238584,4.4063835,-0.005982282,-0.0120068835,4.336407,-0.011344719,-0.0022358366,2.090477,-0.0070601557,5.2118154
ITGA6,-0.009980935,-0.010199365,-0.018907329,6.783776,-0.024326166,4.4068995,-0.008396141,4.6757536,-0.009943692,-0.01149709,4.9044046,-0.009122738,-0.005009584,1.9836124,-0.0035762202,5.2851853
GM26426,-0.009363845,0.34783497,-0.009241015,5.011641,-0.025183491,3.6627138,0.5793063,2.9000156,-0.013275113,-0.007727758,3.3393006,-0.0045118607,-0.007840452,2.0828476,-0.0044922894,3.8590202
ARID5B,-0.009358073,-0.009908122,-0.018493963,6.6236224,-0.023448892,4.320969,-0.007910767,4.553914,-0.009866852,-0.011223874,4.7744856,-0.008723923,-0.0052031875,1.9402646,-0.0035151814,5.1184554
ATF7,-0.0061165565,-0.0040387646,-0.015505162,5.261648,-0.017094372,3.634324,-0.0047513256,3.3888786,-0.010297079,-0.010219212,3.7228456,-0.0060491646,-0.006553192,1.4089555,-0.0021463698,4.013261
SNORD93,-0.009363845,0.34783497,-0.009241015,5.011641,-0.025183491,3.6627138,0.5793063,2.9000156,-0.013275113,-0.007727758,3.3393006,-0.0045118607,-0.007840452,2.0828476,-0.0044922894,3.8590202
OTX2,-0.00401419,2.0967312,0.6916247,0.77609545,-0.0061493684,0.5064988,1.9922122,-0.0033882468,-0.016710676,-0.010670233,0.52003783,0.3814202,-0.004535578,0.17645076,-0.0028359399,0.57662857
HMGXB4,-0.009085466,-0.009165107,-0.01799732,6.472414,-0.022869488,4.2218523,-0.0066458187,4.4172206,-0.010373894,-0.011081588,4.6686277,-0.008224163,-0.0055497,1.9054177,-0.0034148975,5.0045156
MTCL1,-0.009213894,0.27610257,-0.009533072,4.9916625,-0.024862716,3.7211044,0.53261423,2.905173,-0.012715344,-0.0072432556,3.317815,-0.0047188033,-0.008443561,2.1355653,-0.0048437687,3.860101
FOXJ2,-0.0055794395,1.1943772,-0.0012166963,2.2052107,-0.008473082,1.443316,1.0763758,0.8557184,-0.014111336,-0.010959957,1.5457898,0.012940884,-0.004098501,0.4172212,-0.0029231964,1.6940958
GM26165,-0.009363845,0.34783497,-0.009241015,5.011641,-0.025183491,3.6627138,0.5793063,2.9000156,-0.013275113,-0.007727758,3.3393006,-0.0045118607,-0.007840452,2.0828476,-0.0044922894,3.8590202
CALM2,-0.009363845,0.34783497,-0.009241015,5.011641,-0.025183491,3.6627138,0.5793063,2.9000156,-0.013275113,-0.007727758,3.3393006,-0.0045118607,-0.007840452,2.0828476,-0.0044922894,3.8590202
BNIP3,-0.009308906,-0.0099480385,-0.018520197,6.64529,-0.023522194,4.3409476,-0.007828131,4.5654693,-0.009987608,-0.011216676,4.7817187,-0.008724453,-0.005331676,1.9506922,-0.0036127062,5.1309505
RBM38,-0.009363845,0.34783497,-0.009241015,5.011641,-0.025183491,3.6627138,0.5793063,2.9000156,-0.013275113,-0.007727758,3.3393006,-0.0045118607,-0.007840452,2.0828476,-0.0044922894,3.8590202
DDIT3,-0.00793233,-0.0069687376,-0.01667778,5.8773437,-0.020097852,3.89833,-0.0054042777,3.93064,-0.010083785,-0.010580616,4.2393646,-0.007399575,-0.005487783,1.6872892,-0.0029517834,4.5459294
KRT18,-0.008917363,-0.009816011,-0.018592417,6.4865856,-0.022440046,4.260659,-0.00815529,4.45694,-0.009634063,-0.011224477,4.7012863,-0.008527305,-0.005432308,1.8679076,-0.0033818355,5.027469
TBX3,-0.0046067787,2.1461477,0.632237,0.7429032,-0.0054921424,0.50119203,2.1174648,-0.0037331553,-0.017549874,-0.011185562,0.55815434,0.37724382,-0.0056287274,0.26512548,-0.002778229,0.70323753
PFKP,-0.008971763,-0.009389871,-0.01810727,6.470508,-0.022568157,4.24663,-0.0071564927,4.416975,-0.009863816,-0.0110836765,4.656529,-0.00840494,-0.0054341895,1.9067667,-0.0035966893,4.998493
FAM129B,-0.010394143,-0.010059778,-0.018751178,6.8985667,-0.025335008,4.4658375,-0.00829253,4.750232,-0.009828916,-0.0113392705,4.956678,-0.009340036,-0.004695033,2.0521784,-0.0036692163,5.357679
ATG16L2,-0.009870074,-0.010241245,-0.019050777,6.808103,-0.024457315,4.427317,-0.008900756,4.6981273,-0.009731797,-0.011442504,4.9193034,-0.009264467,-0.005036885,1.9808255,-0.0035867693,5.308134
ELP2,-0.009363845,0.34783497,-0.009241015,5.011641,-0.025183491,3.6627138,0.5793063,2.9000156,-0.013275113,-0.007727758,3.3393006,-0.0045118607,-0.007840452,2.0828476,-0.0044922894,3.8590202
ETS1,-0.008713144,-0.009266848,-0.0180272,6.3927193,-0.021985412,4.2059693,-0.0071403673,4.350182,-0.009844352,-0.01107404,4.608438,-0.00816095,-0.0055782963,1.8692714,-0.003480173,4.9292164
PKNOX2,-0.0088827545,-0.009282153,-0.018019745,6.4084525,-0.022212412,4.210665,-0.0072356835,4.3669434,-0.009913355,-0.011173889,4.615932,-0.008248081,-0.0053535816,1.858148,-0.0034858526,4.9384055
TTF2,-0.009679308,-0.009859776,-0.018581988,6.619346,-0.023513194,4.3150587,-0.007900546,4.548937,-0.009987853,-0.0114157535,4.792351,-0.008790609,-0.005206817,1.9387374,-0.00345334,5.1510553
TPD52,-0.009274143,-0.007742852,-0.017286316,6.3180947,-0.022897903,4.121064,-0.005339021,4.293721,-0.010041681,-0.010772137,4.54448,-0.008230976,-0.0053189043,1.9203935,-0.0034302582,4.946749
POLR3F,-0.010024551,0.30930832,-0.010136434,5.0984697,-0.024614189,3.614864,0.49606442,3.0096598,-0.012835754,-0.0075500463,3.2571073,-0.0038218168,-0.007831244,2.0662766,-0.0046795253,3.8981748
E2F6,-0.009085466,-0.009165107,-0.01799732,6.472414,-0.022869488,4.2218523,-0.0066458187,4.4172206,-0.010373894,-0.011081588,4.6686277,-0.008224163,-0.0055497,1.9054177,-0.0034148975,5.0045156
TYRO3,-0.009414794,-0.009973022,-0.0185187,6.6565065,-0.023746023,4.339034,-0.007954006,4.5818467,-0.010028137,-0.011196632,4.796483,-0.008855744,-0.005340006,1.9486687,-0.0035955503,5.148161
ATF3,-0.008771292,-0.009635927,-0.018187476,6.401071,-0.022065789,4.1919565,-0.0075821443,4.3866205,-0.00955792,-0.011007602,4.6344657,-0.008316994,-0.0053139543,1.8565991,-0.0033953802,4.946671
COIL,-0.009363845,0.34783497,-0.009241015,5.011641,-0.025183491,3.6627138,0.5793063,2.9000156,-0.013275113,-0.007727758,3.3393006,-0.0045118607,-0.007840452,2.0828476,-0.0044922894,3.8590202
SOS2,-0.0089753335,-0.009341182,-0.018085372,6.455503,-0.022546753,4.2226796,-0.0070322645,4.407204,-0.010077196,-0.011167836,4.6539226,-0.008235347,-0.005395402,1.8858222,-0.003458396,4.981623
GLI1,-0.005805904,-0.013831378,-0.015563516,5.8574924,-0.020790467,3.6120148,-0.0067200493,4.0734873,-0.0134841725,-0.0070212907,4.0387907,-0.0013235104,-0.005890489,2.236702,0.08474408,3.9975123
ZFP236,-0.009363845,0.34783497,-0.009241015,5.011641,-0.025183491,3.6627138,0.5793063,2.9000156,-0.013275113,-0.007727758,3.3393006,-0.0045118607,-0.007840452,2.0828476,-0.0044922894,3.8590202
TSPAN9,-0.008872071,-0.009507506,-0.018033676,6.463583,-0.022409094,4.2434945,-0.007208252,4.4065094,-0.009876603,-0.011028363,4.647291,-0.00831515,-0.0053913915,1.8958533,-0.0035888462,4.970627
EPS8,-0.010359931,-0.009517302,-0.01821221,6.807693,-0.025310151,4.399575,-0.007549337,4.6792827,-0.009749518,-0.010956569,4.878033,-0.009201971,-0.004658407,2.0553823,-0.0035967326,5.2756443
RBMS1,-0.009223857,-0.009742411,-0.018341627,6.5654745,-0.023213658,4.2908506,-0.007426941,4.505788,-0.010102048,-0.0111521315,4.7300096,-0.0084310565,-0.005401371,1.9383757,-0.0035059548,5.0693703
HIF1A,-0.009723825,-0.009639329,-0.018327342,6.7037005,-0.02430901,4.3554454,-0.007304554,4.606496,-0.0101171555,-0.0110248085,4.815639,-0.008876094,-0.005257852,2.00286,-0.0035662598,5.184451
LAMP2,-0.008332209,-0.008626503,-0.017521929,6.143635,-0.020763492,4.048073,-0.006579111,4.158844,-0.009792526,-0.010956826,4.4456625,-0.007680861,-0.005448478,1.7569877,-0.0031732528,4.732063
RPL15-PS3,-0.01092059,0.5364403,-0.008056281,5.1729045,-0.024078276,3.7430966,0.5101145,2.7415497,-0.011351859,-0.010368066,3.249004,-0.0029407123,-0.0041160425,1.9925579,-0.0029252025,3.4186416
CCND1,-0.009277194,-0.009948431,-0.018605232,6.627899,-0.023385849,4.3248367,-0.008270842,4.5608473,-0.009755753,-0.011240282,4.78621,-0.008890529,-0.0052904612,1.922437,-0.0035369967,5.1344514
CACHD1,-0.009440619,-0.009984387,-0.018600505,6.649412,-0.023614485,4.3281493,-0.008220284,4.581945,-0.009821934,-0.01131228,4.7999673,-0.008840514,-0.005129131,1.9382968,-0.003500053,5.15463
MYBBP1A,-0.00970914,-0.009943693,-0.018601067,6.64839,-0.023800893,4.3242054,-0.00794942,4.5804434,-0.010089472,-0.011322968,4.813745,-0.008822205,-0.005246301,1.9462495,-0.003382725,5.1650314
SRM,-0.009732885,-0.010091225,-0.018733958,6.70667,-0.024016442,4.353246,-0.008399716,4.6290803,-0.009936565,-0.011420424,4.8515244,-0.009059727,-0.005094629,1.9462041,-0.0034934576,5.2145443
HELLS,-0.010057574,-0.010074646,-0.018891077,6.8445807,-0.024756392,4.4500895,-0.008602727,4.7079835,-0.009721591,-0.011422803,4.9265776,-0.009276417,-0.0049367514,2.0183063,-0.003681412,5.325798
MYD88,-0.010156991,-0.010330269,-0.019151395,6.8861065,-0.02490353,4.475276,-0.008879963,4.747161,-0.009711576,-0.011449468,4.9691057,-0.009345798,-0.0049143992,2.0239265,-0.0036682847,5.3769755
RRP1B,-0.014961291,0.2253636,-0.0061099557,4.106571,-0.02098823,2.8197064,0.9818625,2.3386552,-0.008670483,-0.00078602444,3.4718966,-0.010110741,-0.004598974,2.0149255,-0.0046433234,4.2235293
SLC26A10,-0.009363845,0.34783497,-0.009241015,5.011641,-0.025183491,3.6627138,0.5793063,2.9000156,-0.013275113,-0.007727758,3.3393006,-0.0045118607,-0.007840452,2.0828476,-0.0044922894,3.8590202
DNMT3A,-0.0097277695,-0.010058092,-0.018736416,6.777863,-0.024368057,4.4056273,-0.008247819,4.6688495,-0.010025687,-0.011370161,4.8772144,-0.009090999,-0.005146337,1.9863223,-0.0036197635,5.249077
HIF3A,-0.008815482,-0.009531447,-0.018451575,6.193253,-0.021308286,4.0857954,-0.007905808,4.278771,-0.009403495,-0.0113812825,4.5487247,-0.008007846,-0.005292831,1.774845,-0.0031731087,4.8876553
RBMXL2,-0.009363845,0.34783497,-0.009241015,5.011641,-0.025183491,3.6627138,0.5793063,2.9000156,-0.013275113,-0.007727758,3.3393006,-0.0045118607,-0.007840452,2.0828476,-0.0044922894,3.8590202
UBTF,-0.010241334,-0.010398852,-0.019119453,6.889983,-0.02495625,4.471149,-0.008845235,4.754962,-0.009771869,-0.011495995,4.9734907,-0.009346805,-0.0047866753,2.0195491,-0.0036523356,5.3749723
2410141K09RIK,-0.008843915,-0.00941517,-0.018083721,6.4049983,-0.022147791,4.200297,-0.0073733106,4.375885,-0.009718544,-0.011152289,4.6202097,-0.008226869,-0.0052378466,1.8560407,-0.003443964,4.938151
ANKRD6,-0.009714445,-0.010189079,-0.018931873,6.8153763,-0.024465596,4.432991,-0.00833291,4.699687,-0.010058686,-0.011330444,4.9113765,-0.009158408,-0.0052700043,1.9958283,-0.0036466746,5.289327
HSPA8,-0.008855741,-0.009403911,-0.018214552,6.3898816,-0.02199585,4.206992,-0.0074809655,4.36505,-0.009612166,-0.011093244,4.622064,-0.008292303,-0.005413107,1.857,-0.0033665937,4.940569
CLN6,0.18346132,0.17231435,-0.019373706,5.507353,-0.014266968,3.8832588,-0.007971286,3.62181,-0.0029829736,-0.0063495957,3.668926,0.18242854,-0.00630018,1.1398548,0.23700106,3.8685715
RBFOX2,-0.014961291,0.2253636,-0.0061099557,4.106571,-0.02098823,2.8197064,0.9818625,2.3386552,-0.008670483,-0.00078602444,3.4718966,-0.010110741,-0.004598974,2.0149255,-0.0046433234,4.2235293
ZFP276,-0.01092059,0.5364403,-0.008056281,5.1729045,-0.024078276,3.7430966,0.5101145,2.7415497,-0.011351859,-0.010368066,3.249004,-0.0029407123,-0.0041160425,1.9925579,-0.0029252025,3.4186416
GM49347,-0.009363845,0.34783497,-0.009241015,5.011641,-0.025183491,3.6627138,0.5793063,2.9000156,-0.013275113,-0.007727758,3.3393006,-0.0045118607,-0.007840452,2.0828476,-0.0044922894,3.8590202
HEY2,-0.009364293,0.34598818,-0.009238374,5.0105033,-0.025181405,3.6638665,0.57892257,2.8985562,-0.013273385,-0.0077210166,3.338731,-0.004528656,-0.007826722,2.0811036,-0.0044899452,3.860406
SNORD35B,-0.009363845,0.34783497,-0.009241015,5.011641,-0.025183491,3.6627138,0.5793063,2.9000156,-0.013275113,-0.007727758,3.3393006,-0.0045118607,-0.007840452,2.0828476,-0.0044922894,3.8590202
GPA33,-0.009699693,-0.009699898,-0.018338881,6.6824265,-0.02402598,4.3448215,-0.0076531586,4.5873976,-0.009824952,-0.011196325,4.7980175,-0.008858276,-0.004973402,1.9805495,-0.0035984158,5.163121
EIF4EBP1,-0.009661142,-0.00983187,-0.018551605,6.620359,-0.02352951,4.312734,-0.007885989,4.5499997,-0.010005244,-0.011426232,4.79145,-0.008751739,-0.0052179256,1.9380533,-0.0034543246,5.1487327
QDPR,-0.0099773975,-0.010346832,-0.019017622,6.8337812,-0.02470009,4.427986,-0.008874627,4.7269387,-0.0098420745,-0.011453766,4.937135,-0.009341487,-0.0049158367,1.9821166,-0.0035689666,5.31892
TTC7,-0.008354428,-0.008107687,-0.017214332,6.0744143,-0.020549202,3.986218,-0.0058896733,4.090365,-0.009869175,-0.0108167315,4.3956966,-0.0075759715,-0.0055150306,1.7400782,-0.0031188955,4.6930823
LY6G6E,-0.008818899,-0.0095303925,-0.018241335,6.38107,-0.021922864,4.1977034,-0.007634165,4.3643045,-0.0096861785,-0.011181934,4.623332,-0.008272677,-0.0054065827,1.8415247,-0.0033786988,4.938163
KANK3,-0.009384874,-0.010041431,-0.018679865,6.6932178,-0.023797585,4.363586,-0.008147992,4.6088524,-0.009968076,-0.011261556,4.821849,-0.008912348,-0.005326295,1.9541589,-0.0035933368,5.1773863
ITGAV,-0.008912795,-0.009295697,-0.018041806,6.383481,-0.022096967,4.1799593,-0.007058411,4.35523,-0.00997119,-0.011149642,4.619931,-0.008163905,-0.0053442298,1.8472247,-0.0033343052,4.930407
GM26229,-0.009363845,0.34783497,-0.009241015,5.011641,-0.025183491,3.6627138,0.5793063,2.9000156,-0.013275113,-0.007727758,3.3393006,-0.0045118607,-0.007840452,2.0828476,-0.0044922894,3.8590202
SNORA23,-0.009363845,0.34783497,-0.009241015,5.011641,-0.025183491,3.6627138,0.5793063,2.9000156,-0.013275113,-0.007727758,3.3393006,-0.0045118607,-0.007840452,2.0828476,-0.0044922894,3.8590202
FHL2,-0.008693765,-0.009558209,-0.018158434,6.394291,-0.021930562,4.2101264,-0.007476535,4.3683963,-0.009642867,-0.010982313,4.6204095,-0.00824753,-0.005495898,1.8641013,-0.0034770763,4.9383197
DDAH2,-0.0089273965,-0.009461468,-0.018190062,6.39786,-0.022127202,4.1914506,-0.0073706773,4.3776226,-0.009777176,-0.011159448,4.6360545,-0.008224247,-0.005319558,1.8575642,-0.003328512,4.9546905
GLMP,-0.013492944,0.043343626,-0.01100641,4.298901,-0.028155679,3.511359,0.22140363,2.998563,-0.017666968,-0.008746631,3.2277105,-0.0040102126,-0.0028197148,1.2406169,-0.0028094866,3.727578
RIAN,-0.008826038,-0.009344309,-0.01814015,6.5212483,-0.022608753,4.3112717,-0.007012323,4.4333506,-0.009877468,-0.0110034775,4.656692,-0.008334389,-0.0055193524,1.9357667,-0.0037478097,5.0001526
SNORA3,-0.009363845,0.34783497,-0.009241015,5.011641,-0.025183491,3.6627138,0.5793063,2.9000156,-0.013275113,-0.007727758,3.3393006,-0.0045118607,-0.007840452,2.0828476,-0.0044922894,3.8590202
SOX4,-0.009270277,-0.009785207,-0.018401375,6.6203547,-0.02337422,4.3257523,-0.007814927,4.538047,-0.00988273,-0.011174366,4.7607026,-0.008668757,-0.005307621,1.9453014,-0.0035480042,5.1040463
RFFL,-0.009775096,-0.010215985,-0.018962791,6.803586,-0.024397943,4.4350166,-0.0085299695,4.68375,-0.009919316,-0.011445434,4.898595,-0.008996343,-0.0051205326,1.9979788,-0.0036015164,5.2761326
GM10184,-0.0077180807,0.47263405,-0.007228121,4.9665813,-0.022062516,3.784293,0.9256107,2.5843966,-0.010228955,-0.0057135723,2.975724,-0.006835987,-0.0070697176,2.1153564,-0.007916863,3.5355139
LDLR,-0.009363845,0.34783497,-0.009241015,5.011641,-0.025183491,3.6627138,0.5793063,2.9000156,-0.013275113,-0.007727758,3.3393006,-0.0045118607,-0.007840452,2.0828476,-0.0044922894,3.8590202
CNOT6L,-0.009401098,0.6063193,-0.0064850813,4.9471602,-0.026341759,3.4609873,0.5411074,2.7745936,-0.011239529,-0.008049088,3.0606081,-0.0057664723,-0.006295654,2.1483612,-0.0063408315,3.8490703
DR1,-0.009471936,-0.009957514,-0.018505529,6.6235466,-0.02354582,4.324491,-0.008011583,4.552347,-0.009900204,-0.011363615,4.7693706,-0.008490218,-0.005054593,1.9462458,-0.003455968,5.113572
PLOD1,-0.009242025,-0.009779862,-0.018447043,6.522636,-0.022784943,4.272104,-0.007771789,4.47585,-0.009721749,-0.011239011,4.7161694,-0.008579522,-0.005210579,1.8997468,-0.0034465506,5.048908
CRABP2,-0.008767974,-0.009363888,-0.018136283,6.354874,-0.021841776,4.1747565,-0.007280966,4.340399,-0.009825265,-0.0111557385,4.606681,-0.00813509,-0.005472276,1.8421727,-0.003343729,4.922228
MCM7,-0.010241334,-0.010398852,-0.019119453,6.889983,-0.02495625,4.471149,-0.008845235,4.754962,-0.009771869,-0.011495995,4.9734907,-0.009346805,-0.0047866753,2.0195491,-0.0036523356,5.3749723
TUBB6,-0.009057572,-0.009567075,-0.018345386,6.361149,-0.02199755,4.1655297,-0.007858696,4.3709493,-0.009631304,-0.011401169,4.63317,-0.00833747,-0.0050531332,1.8083783,-0.0031869416,4.940815
CDH6,-0.009363845,0.34783497,-0.009241015,5.011641,-0.025183491,3.6627138,0.5793063,2.9000156,-0.013275113,-0.007727758,3.3393006,-0.0045118607,-0.007840452,2.0828476,-0.0044922894,3.8590202
CCND3,-0.009668228,-0.01013655,-0.018819986,6.7457185,-0.024139583,4.3883085,-0.00831055,4.6508436,-0.009994657,-0.011393501,4.8694124,-0.009002706,-0.0051689604,1.9708167,-0.003544117,5.230828
DPPA2,-0.0045327265,-0.006225586,-0.016827948,5.984484,-0.020123657,4.5464644,-0.014130799,3.837284,-0.010939717,-0.013803091,3.9616113,-0.01180764,-0.011061916,1.41938,-0.006670235,4.257913
AHNAK,-0.00946156,-0.010115446,-0.018860504,6.6978307,-0.02380834,4.363734,-0.008477538,4.624023,-0.009898992,-0.011357534,4.8436637,-0.009013692,-0.0052695037,1.9387182,-0.003498727,5.2017817
RNF157,-0.009286208,-0.009985641,-0.018703425,6.461542,-0.022585051,4.2277436,-0.0083960695,4.467186,-0.009623501,-0.011474654,4.7115703,-0.008601022,-0.005052237,1.840268,-0.0032022558,5.0315
PLATR16,-0.009363845,0.34783497,-0.009241015,5.011641,-0.025183491,3.6627138,0.5793063,2.9000156,-0.013275113,-0.007727758,3.3393006,-0.0045118607,-0.007840452,2.0828476,-0.0044922894,3.8590202
TOPORS,-0.009363845,0.34783497,-0.009241015,5.011641,-0.025183491,3.6627138,0.5793063,2.9000156,-0.013275113,-0.007727758,3.3393006,-0.0045118607,-0.007840452,2.0828476,-0.0044922894,3.8590202
APP,-0.009079197,-0.009598089,-0.018266836,6.475158,-0.022562362,4.238103,-0.007485295,4.4338584,-0.009808782,-0.011157193,4.6804256,-0.0084238425,-0.0052973614,1.8864976,-0.003428326,5.007125
FUBP3,-0.0111973155,0.5357384,-0.007896532,4.8749666,-0.027533323,3.3795,0.74434394,2.7901235,-0.01328301,-0.006915044,3.3321452,-0.006529396,-0.00921678,1.9191155,-0.0032347287,3.6228068
GATA3,-0.0042796037,2.4331326,1.0011588,0.13965538,-0.0059133964,0.08432718,2.2717261,-0.008193463,-0.018271156,-0.010584688,0.11790831,0.5227575,-0.0042144847,-8.261544e-05,-0.0024358549,0.11335957
