,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
SKIL,0.93719554,-0.0046931547,-0.005826163,0.19912364,0.13363332,-0.0028957957,0.8547752,-0.0018488906,0.32111627,-0.01451871,0.33036566,-0.005948646,1.933289,0.18521777,-0.00058120413,0.8136981
SCMH1,1.3237368,-0.005290386,-0.0073317685,0.4050679,0.23503791,-0.0037395821,0.63394284,-0.0015021368,0.59326833,-0.015670842,0.24865687,-0.0058788755,1.8407571,0.38591552,-0.00040567055,0.986816
HSPH1,6.4203687,-0.0058064084,-0.022838408,2.3991308,1.9724437,-0.012195707,-0.018985182,-0.0021823493,3.509897,-0.027152956,0.3138638,0.12980512,-0.0009032996,2.6416206,0.26035118,3.8898008
IRF2,1.4162171,-0.0053713513,-0.007168415,0.4154211,0.23919502,-0.0038804142,0.6484686,-0.0013656411,0.61826855,-0.016154366,0.30291697,-0.0059660724,1.8385348,0.37819844,-0.0002020613,1.0279058
ABHD5,1.6347215,-0.0055071996,-0.007826506,0.5064513,0.30965498,-0.0043281345,0.5169685,-0.0016286323,0.73472846,-0.016999476,0.26895037,-0.0056446795,1.8193033,0.48725075,-0.00049344485,1.1547714
GM45236,6.4203687,-0.0058064084,-0.022838408,2.3991308,1.9724437,-0.012195707,-0.018985182,-0.0021823493,3.509897,-0.027152956,0.3138638,0.12980512,-0.0009032996,2.6416206,0.26035118,3.8898008
MIR1905,6.4203687,-0.0058064084,-0.022838408,2.3991308,1.9724437,-0.012195707,-0.018985182,-0.0021823493,3.509897,-0.027152956,0.3138638,0.12980512,-0.0009032996,2.6416206,0.26035118,3.8898008
NACC1,6.4203687,-0.0058064084,-0.022838408,2.3991308,1.9724437,-0.012195707,-0.018985182,-0.0021823493,3.509897,-0.027152956,0.3138638,0.12980512,-0.0009032996,2.6416206,0.26035118,3.8898008
RCOR2,1.3202705,-0.005401665,-0.0069443383,0.36233115,0.22307287,-0.0037632762,0.6649151,-0.0015365459,0.5706593,-0.015978117,0.28514257,-0.006044112,1.8668294,0.35724112,-0.00046849428,0.97387975
ITGA6,1.5130225,-0.0053202515,-0.007375597,0.4542053,0.2660767,-0.004107918,0.57491004,-0.0015755302,0.6661856,-0.016640006,0.27391782,-0.0057509155,1.8426092,0.44006312,-0.00036824448,1.1057838
GM26426,6.4203687,-0.0058064084,-0.022838408,2.3991308,1.9724437,-0.012195707,-0.018985182,-0.0021823493,3.509897,-0.027152956,0.3138638,0.12980512,-0.0009032996,2.6416206,0.26035118,3.8898008
ARID5B,1.4182501,-0.0056543574,-0.003631992,0.4844188,0.32908258,-0.0029394894,0.59726536,-0.00386024,0.20491245,-0.014912699,0.5776713,-0.0027065289,1.8450575,0.12650369,-0.0023879912,1.0775957
ATF7,0.23702364,-0.0024160077,-0.0036235945,-0.002184615,-0.00043807703,-0.00098243,1.0230019,-0.0025170727,-0.002258894,-0.010993135,0.30663285,-0.0038773536,1.8318887,-0.00046157493,0.06488888,0.46359533
SNORD93,6.4203687,-0.0058064084,-0.022838408,2.3991308,1.9724437,-0.012195707,-0.018985182,-0.0021823493,3.509897,-0.027152956,0.3138638,0.12980512,-0.0009032996,2.6416206,0.26035118,3.8898008
OTX2,0.2717492,0.021351587,-0.0046630506,-0.0039374856,-0.0016819189,0.12847292,0.39482307,-0.0038569723,-0.0008916932,-0.002488684,0.030952718,0.7614494,0.50200385,0.13499168,0.49158487,0.72671306
HMGXB4,1.0256922,-0.0039108964,-0.0059625558,0.21632795,0.2649182,-0.0023249823,0.8045955,-0.002182684,0.2585142,-0.014814534,0.25619915,-0.005887262,1.7838755,0.21150997,0.016234905,0.8714528
MTCL1,6.2412195,-0.0065428764,-0.019738177,2.5888677,1.8981472,-0.012407746,-0.016252426,-0.0006026634,3.5454328,-0.026139485,0.5356108,0.17018858,-0.00042997964,2.343915,0.39287397,4.034258
FOXJ2,-0.001731954,0.0010395627,-0.0037826821,-0.0045665647,-0.0025834176,0.081104085,0.68366313,-0.0029038887,-0.0024739155,-0.0051362603,0.08227287,0.3471315,0.9170094,-0.00041487932,0.39857158,0.5283122
GM26165,5.7395034,-0.00024548575,-0.016458893,2.811412,1.3878795,-0.012612612,-0.017302543,0.015758425,3.4859927,-0.031910658,-0.00073649135,-0.0036878856,-0.0016196375,2.914642,0.89387083,4.1624026
CALM2,6.4203687,-0.0058064084,-0.022838408,2.3991308,1.9724437,-0.012195707,-0.018985182,-0.0021823493,3.509897,-0.027152956,0.3138638,0.12980512,-0.0009032996,2.6416206,0.26035118,3.8898008
BNIP3,0.9928405,-0.0066940975,-0.0045860554,0.24577537,0.2152842,-0.0051986263,0.6055927,-0.0014080231,0.44472766,-0.015026894,0.35478404,-0.0073239594,1.8419032,0.2419778,-0.0009307174,0.7851562
RBM38,6.4203687,-0.0058064084,-0.022838408,2.3991308,1.9724437,-0.012195707,-0.018985182,-0.0021823493,3.509897,-0.027152956,0.3138638,0.12980512,-0.0009032996,2.6416206,0.26035118,3.8898008
DDIT3,0.29879534,-0.0032994635,-0.0043605072,-0.00082252495,-0.00022728424,-0.0007706785,1.0315378,-0.0021107388,-0.0007495799,-0.011417187,0.3224714,-0.004750382,1.8903086,-0.00016354992,-0.00034064442,0.4857787
KRT18,0.7714553,-0.0044946084,-0.005446635,0.1095996,0.09214488,-0.0025728794,0.9427073,-0.001913953,0.21369018,-0.014073913,0.32805082,-0.006145654,1.9463048,0.13177615,-0.00028049425,0.7125305
TBX3,0.30588824,0.06422087,-0.005700097,-0.0041884454,-0.001917258,0.15560424,0.43094233,-0.0039888546,-0.0010366297,-0.0029805792,0.03928465,0.76195794,0.5804333,0.13627283,0.49463513,0.7913244
PFKP,0.90936804,-0.004620636,-0.0057649678,0.17924324,0.14871922,-0.0028693904,0.8366724,-0.001815592,0.30275774,-0.014157196,0.3438619,-0.0056134257,1.9199224,0.17992839,-0.00084450445,0.7968366
FAM129B,1.8634044,-0.0056865555,-0.00839564,0.61323786,0.37853685,-0.004796625,0.3915164,-0.0013328966,0.87773484,-0.01748303,0.24770159,-0.005419022,1.750215,0.5919634,-0.00046655766,1.2676698
ATG16L2,1.4595631,-0.005446175,-0.0075356653,0.45238304,0.265327,-0.0039760494,0.5829487,-0.0014218047,0.6747052,-0.01647216,0.22724682,-0.0060696923,1.8086932,0.44607025,-0.00031385795,1.0364406
ELP2,6.4203687,-0.0058064084,-0.022838408,2.3991308,1.9724437,-0.012195707,-0.018985182,-0.0021823493,3.509897,-0.027152956,0.3138638,0.12980512,-0.0009032996,2.6416206,0.26035118,3.8898008
ETS1,0.6984048,-0.0042760414,-0.0052982536,0.08806398,0.09579228,-0.0024838601,0.9358531,-0.002096363,0.16836397,-0.013728492,0.32631385,-0.005823335,1.9570072,0.095473595,-0.0006932468,0.6892337
PKNOX2,0.7682539,-0.004459882,-0.005377468,0.12024414,0.1259988,-0.0027173716,0.88251305,-0.001905237,0.2121513,-0.013629304,0.3437171,-0.0056419885,1.9471498,0.12583221,-0.0008217836,0.73532945
TTF2,1.3394529,-0.004847998,-0.0067214575,0.36706215,0.22343774,-0.0038222766,0.65616536,-0.0017267813,0.5325754,-0.015854927,0.31937537,-0.0054307175,1.876518,0.3418671,-0.00043503477,1.0429678
TPD52,1.6442401,-0.0047494895,-0.0068618827,0.4727824,0.39612752,-0.0043113455,0.41975543,-0.00090117124,0.67353445,-0.01497714,0.30220607,-0.0037304433,1.6840966,0.4605308,-0.00088282017,1.1374215
POLR3F,6.4203687,-0.0058064084,-0.022838408,2.3991308,1.9724437,-0.012195707,-0.018985182,-0.0021823493,3.509897,-0.027152956,0.3138638,0.12980512,-0.0009032996,2.6416206,0.26035118,3.8898008
E2F6,1.1233395,-0.0043397937,-0.0065121627,0.2622157,0.22788526,-0.0033047264,0.71297383,-0.0024727564,0.37983102,-0.0154062705,0.29240635,-0.0053812936,1.8832257,0.30434135,-0.000759653,0.92978454
TYRO3,1.2102282,-0.004886068,-0.0068787136,0.3212188,0.21770187,-0.0034768924,0.7020931,-0.0020388705,0.47108278,-0.0156019,0.29308525,-0.005714213,1.8884361,0.3240577,-0.00059577875,0.9551031
ATF3,0.6136308,-0.00392161,-0.004742265,0.11794929,0.043131985,-0.0025208942,0.9501226,-0.001865485,0.15891151,-0.013886833,0.28210792,-0.0062630153,1.9399025,0.13362627,-5.9426722e-05,0.6871599
COIL,5.8491907,-0.010583379,-0.016699908,2.2684624,2.0001855,-0.017218243,-0.022399459,-0.000312047,3.4814932,-0.025680067,0.40333226,-0.0033651635,-0.0027516996,2.4807267,0.20022002,3.4606032
SOS2,0.9700078,-0.004627467,-0.0060201576,0.18849131,0.17784518,-0.0030895653,0.79368174,-0.0022462748,0.30313748,-0.014575864,0.33475858,-0.005486695,1.9173715,0.21390487,-0.00081668637,0.83309835
GLI1,0.92521036,-0.004624949,-0.0058862153,0.17310938,0.12835641,-0.002854974,0.86838067,-0.0019928615,0.30696046,-0.014805,0.30820784,-0.00610593,1.9273868,0.20161983,-0.00040652775,0.79052883
ZFP236,6.4203687,-0.0058064084,-0.022838408,2.3991308,1.9724437,-0.012195707,-0.018985182,-0.0021823493,3.509897,-0.027152956,0.3138638,0.12980512,-0.0009032996,2.6416206,0.26035118,3.8898008
TSPAN9,0.73541236,-0.004400995,-0.005593941,0.12568273,0.09867104,-0.0024302036,0.9156574,-0.00206862,0.2122443,-0.013890459,0.32715088,-0.0059484765,1.9542019,0.13267946,-0.00083551544,0.71443474
EPS8,2.0376217,-0.0056124274,-0.00879044,0.6911916,0.44095358,-0.0051055327,0.28785095,-0.0012265736,0.96041965,-0.017426878,0.25534922,-0.00479123,1.6793869,0.6494292,-0.000538938,1.3684798
RBMS1,1.2246003,-0.0050007245,-0.0065684095,0.297798,0.22857565,-0.0036567461,0.6818521,-0.00199071,0.46239522,-0.015577333,0.32777682,-0.005566223,1.8956878,0.3051982,-0.0008545117,0.95489395
HIF1A,1.4478503,-0.0043228297,-0.008856435,0.46271077,0.41370437,-0.0057818955,0.5957105,-0.0009515303,0.7920527,-0.015832746,0.34919757,-0.004694392,1.8400929,0.3322231,-0.002167072,1.0948853
LAMP2,0.33854893,-0.0036590155,-0.0043412233,-0.00052280375,0.014673576,-0.0013884541,1.047641,-0.0023547648,-0.00034100143,-0.012357731,0.32405862,-0.006084153,1.9488573,0.016471133,-0.00075938314,0.49434876
RPL15-PS3,6.4203687,-0.0058064084,-0.022838408,2.3991308,1.9724437,-0.012195707,-0.018985182,-0.0021823493,3.509897,-0.027152956,0.3138638,0.12980512,-0.0009032996,2.6416206,0.26035118,3.8898008
CCND1,1.0490545,-0.0049608615,-0.0063180756,0.2408266,0.1601754,-0.0032250108,0.79347277,-0.0016947254,0.40186143,-0.014929727,0.3087676,-0.006004047,1.911952,0.23968893,-0.00052062026,0.8461348
CACHD1,1.1702231,-0.005112148,-0.006432516,0.2874448,0.1858358,-0.003466868,0.7314482,-0.0017496143,0.4626176,-0.015253852,0.3106041,-0.005786227,1.895647,0.28740332,-0.0005888464,0.91210973
MYBBP1A,1.3297441,-0.004795437,-0.00678758,0.37380952,0.23318177,-0.003744559,0.6504221,-0.001709826,0.53341407,-0.01575902,0.31461582,-0.005502325,1.8702445,0.35158268,-0.00042582542,1.0476872
SRM,1.3177365,-0.0050775544,-0.0069635618,0.37763062,0.22132032,-0.0037303956,0.6564796,-0.0016683819,0.5559728,-0.015777122,0.28820485,-0.005678695,1.8669999,0.359895,-0.0004212653,1.0111538
HELLS,1.6076698,-0.0055263075,-0.0076734344,0.5041208,0.29915306,-0.0042745336,0.5294759,-0.0013805276,0.739137,-0.016855188,0.2481978,-0.0057854573,1.7946405,0.47936317,-0.0003554017,1.1229982
MYD88,1.6444887,-0.003341992,-0.009069848,0.45786658,0.09346703,-0.0042578415,0.42177415,0.0013284534,0.87948465,-0.015873292,0.33497307,-0.010503188,1.4880629,0.44449663,-0.0008877171,1.1429503
RRP1B,6.4203687,-0.0058064084,-0.022838408,2.3991308,1.9724437,-0.012195707,-0.018985182,-0.0021823493,3.509897,-0.027152956,0.3138638,0.12980512,-0.0009032996,2.6416206,0.26035118,3.8898008
SLC26A10,6.434345,-0.0056610396,-0.022703363,2.4401093,1.9927474,-0.012007278,-0.01884688,-0.0019330531,3.5025165,-0.027129762,0.28392592,0.14264306,-0.0012956336,2.6383653,0.24544507,3.9032578
DNMT3A,1.4253585,-0.0052924743,-0.007227765,0.42042392,0.2535045,-0.0039004602,0.61658275,-0.0017139126,0.6143012,-0.016234936,0.2851965,-0.005729101,1.8530583,0.39327973,-0.0004952273,1.0557934
HIF3A,0.70825326,-0.0044202316,-0.005041986,0.016121984,0.101315096,-0.0024230834,0.9226892,-0.0020601053,0.15491426,-0.012927065,0.38504216,-0.005668593,1.8837671,0.09869767,-0.0006077199,0.6454065
RBMXL2,6.4203687,-0.0058064084,-0.022838408,2.3991308,1.9724437,-0.012195707,-0.018985182,-0.0021823493,3.509897,-0.027152956,0.3138638,0.12980512,-0.0009032996,2.6416206,0.26035118,3.8898008
UBTF,1.7080321,-0.0057027284,-0.008215456,0.55770355,0.33709958,-0.0044964505,0.4550863,-0.0013887984,0.8157979,-0.017378507,0.21365437,-0.0059465636,1.7681947,0.56077075,-0.0003773862,1.1649189
2410141K09RIK,0.92182624,-0.0031126854,-0.0060374485,0.5769966,0.28049988,-0.00044237057,0.9970844,0.04242584,-0.0001889637,-0.012568075,-0.0004828719,-0.0024776566,1.4799838,0.066355295,-0.0007441617,0.6941324
ANKRD6,1.4968232,-0.0053621507,-0.007569259,0.44691685,0.2759233,-0.0040284107,0.5813788,-0.0017750133,0.66114223,-0.016838377,0.26215923,-0.0059296344,1.8420775,0.4468734,-0.0004689747,1.0782111
HSPA8,0.68808126,-0.0042111124,-0.0050438745,0.075299874,0.085460275,-0.0024228937,0.96744204,-0.0018507551,0.1575896,-0.0133647295,0.34521943,-0.0057827416,1.9511998,0.08598299,-0.00044428534,0.68977094
CLN6,0.87422156,-0.00464668,-0.005761198,0.16708234,0.12714927,-0.0028641343,0.8704454,-0.0019154168,0.28396344,-0.01423671,0.33405778,-0.0059312843,1.9419806,0.16521145,-0.00059150514,0.78044325
RBFOX2,6.419756,-0.0058109597,-0.02285921,2.3985384,1.971721,-0.01217792,-0.018971454,-0.0021725043,3.5088727,-0.027151007,0.31419295,0.12833694,-0.0008980636,2.6423025,0.25915897,3.891209
ZFP276,6.4203687,-0.0058064084,-0.022838408,2.3991308,1.9724437,-0.012195707,-0.018985182,-0.0021823493,3.509897,-0.027152956,0.3138638,0.12980512,-0.0009032996,2.6416206,0.26035118,3.8898008
GM49347,6.4203687,-0.0058064084,-0.022838408,2.3991308,1.9724437,-0.012195707,-0.018985182,-0.0021823493,3.509897,-0.027152956,0.3138638,0.12980512,-0.0009032996,2.6416206,0.26035118,3.8898008
HEY2,6.4203687,-0.0058064084,-0.022838408,2.3991308,1.9724437,-0.012195707,-0.018985182,-0.0021823493,3.509897,-0.027152956,0.3138638,0.12980512,-0.0009032996,2.6416206,0.26035118,3.8898008
SNORD35B,6.4200554,-0.005795467,-0.022825936,2.3981855,1.9735378,-0.012180083,-0.018984763,-0.002190773,3.509441,-0.027147396,0.31357375,0.12906459,-0.000915121,2.6420035,0.2604689,3.8890128
GPA33,1.4121588,-0.005101555,-0.0069582555,0.32878086,0.2804139,-0.0046583987,0.6439254,-0.0010955384,0.5515006,-0.015048361,0.3219206,-0.0047192937,1.8924587,0.28501803,-0.0007592589,1.0786122
EIF4EBP1,1.3387834,-0.004851754,-0.0067386716,0.36718643,0.22541262,-0.0038069265,0.65840304,-0.0017278503,0.5302543,-0.015869776,0.31874135,-0.0054130075,1.8777444,0.33982015,-0.0004222758,1.0443552
QDPR,1.5101787,-0.0055107097,-0.0077460133,0.4797368,0.28143916,-0.0041164802,0.5497063,-0.0014377987,0.70184726,-0.016506432,0.23398355,-0.005918807,1.8109577,0.46701527,-0.00039823912,1.0742416
TTC7,0.47542095,-0.003669004,-0.004750596,-0.00013734766,0.06907106,-0.0018080568,0.96239984,-0.0022700503,0.030670539,-0.012549071,0.31743008,-0.005500538,1.9094975,0.059455857,-0.00076852035,0.5690053
LY6G6E,0.62408686,-0.0041960594,-0.0049966755,0.054900892,0.07187794,-0.0022804784,0.98261595,-0.0019830777,0.124324724,-0.013357543,0.3273155,-0.0060141557,1.9637537,0.07289642,-0.0005094993,0.6558106
KANK3,1.2121183,-0.0051080547,-0.006818339,0.31406465,0.20939574,-0.0035035333,0.71217954,-0.0019058636,0.48595554,-0.015634727,0.30249617,-0.0058723846,1.8924258,0.31802836,-0.0005881558,0.93805087
ITGAV,0.8063581,-0.0035378342,-0.0047864867,0.26314953,0.34220874,-0.0032092396,0.73492455,-0.00018060215,0.43280464,-0.010972679,0.155508,-0.0030731338,1.871495,0.3830896,-0.0017330953,0.70274144
GM26229,6.4203687,-0.0058064084,-0.022838408,2.3991308,1.9724437,-0.012195707,-0.018985182,-0.0021823493,3.509897,-0.027152956,0.3138638,0.12980512,-0.0009032996,2.6416206,0.26035118,3.8898008
SNORA23,6.4203687,-0.0058064084,-0.022838408,2.3991308,1.9724437,-0.012195707,-0.018985182,-0.0021823493,3.509897,-0.027152956,0.3138638,0.12980512,-0.0009032996,2.6416206,0.26035118,3.8898008
FHL2,0.6162143,-0.0042323726,-0.0051027653,0.05800158,0.06958542,-0.00220135,0.98902345,-0.0021030577,0.12820582,-0.01346702,0.31942996,-0.0060208957,1.9642313,0.07811639,-0.0006065486,0.6452558
DDAH2,0.76178944,-0.00434707,-0.005278688,0.11146595,0.11458708,-0.0026347502,0.9009237,-0.0020166577,0.19961503,-0.013732362,0.32248333,-0.0057222308,1.9391935,0.12994301,-0.0006461722,0.72709465
GLMP,6.4203687,-0.0058064084,-0.022838408,2.3991308,1.9724437,-0.012195707,-0.018985182,-0.0021823493,3.509897,-0.027152956,0.3138638,0.12980512,-0.0009032996,2.6416206,0.26035118,3.8898008
RIAN,0.94623435,-0.0047176713,-0.0056462893,0.16521382,0.14540409,-0.0029351157,0.87272286,-0.0020425536,0.28434062,-0.014497962,0.39159667,-0.005578009,1.9474297,0.16660416,-0.00062721275,0.8343558
SNORA3,6.4203687,-0.0058064084,-0.022838408,2.3991308,1.9724437,-0.012195707,-0.018985182,-0.0021823493,3.509897,-0.027152956,0.3138638,0.12980512,-0.0009032996,2.6416206,0.26035118,3.8898008
SOX4,1.0958824,-0.004941373,-0.006326593,0.27075312,0.17150617,-0.0032796513,0.7714188,-0.0017823144,0.4183569,-0.015042689,0.32596987,-0.0058109146,1.9144759,0.24089009,-0.0006160222,0.8873809
RFFL,1.5163816,-0.005609432,-0.007452675,0.4488905,0.2752603,-0.004175753,0.56700075,-0.00141811,0.6903749,-0.016716713,0.2766644,-0.006008765,1.8336377,0.44074017,-0.00048731914,1.0715625
GM10184,6.4203687,-0.0058064084,-0.022838408,2.3991308,1.9724437,-0.012195707,-0.018985182,-0.0021823493,3.509897,-0.027152956,0.3138638,0.12980512,-0.0009032996,2.6416206,0.26035118,3.8898008
LDLR,6.45583,-0.00574956,-0.02283576,2.3792217,1.9962386,-0.012338086,-0.019032797,-0.0019343444,3.4989612,-0.027521167,0.29648235,0.104604706,-0.00075451296,2.6279185,0.27587992,3.8754084
CNOT6L,6.4203687,-0.0058064084,-0.022838408,2.3991308,1.9724437,-0.012195707,-0.018985182,-0.0021823493,3.509897,-0.027152956,0.3138638,0.12980512,-0.0009032996,2.6416206,0.26035118,3.8898008
DR1,1.3463832,-0.0055526057,-0.006669328,0.35277626,0.2390172,-0.004015883,0.6214831,-0.0014955596,0.56276786,-0.015689695,0.3327312,-0.005657463,1.8777442,0.3299567,-0.00087382045,0.9894989
PLOD1,0.936221,-0.0046462202,-0.0056260466,0.18866082,0.14380148,-0.002965493,0.8500943,-0.0017778989,0.30532378,-0.014260105,0.34626785,-0.005781036,1.9320636,0.18079655,-0.0005599305,0.8227184
CRABP2,0.6515491,-0.0041451817,-0.005039862,0.06666151,0.0856676,-0.002328515,0.9604583,-0.0021033664,0.13321176,-0.013446676,0.3306518,-0.005799322,1.9551706,0.087886915,-0.00061833544,0.6786461
MCM7,1.7080321,-0.0057027284,-0.008215456,0.55770355,0.33709958,-0.0044964505,0.4550863,-0.0013887984,0.8157979,-0.017378507,0.21365437,-0.0059465636,1.7681947,0.56077075,-0.0003773862,1.1649189
TUBB6,1.0246346,-0.005098496,-0.0023194135,0.2861931,0.24541442,-0.0021978067,0.76261806,-0.0037056839,-0.00047091825,-0.013051295,0.6146333,-0.0028644416,1.887614,-0.0002950652,-0.0023702846,0.87592155
CDH6,6.4203687,-0.0058064084,-0.022838408,2.3991308,1.9724437,-0.012195707,-0.018985182,-0.0021823493,3.509897,-0.027152956,0.3138638,0.12980512,-0.0009032996,2.6416206,0.26035118,3.8898008
CCND3,1.3283145,-0.0045047244,-0.0065038777,0.26641756,0.1416855,-0.0042650085,0.6778586,-0.0020073934,0.558136,-0.016122472,0.4122235,-0.004672393,1.9627745,0.33207166,-0.0009858246,0.9595218
DPPA2,1.2386419,-0.0049258554,-0.006575016,0.33585355,0.19619681,-0.0035523607,0.7103925,-0.0016264812,0.5011902,-0.015635066,0.29786906,-0.005853953,1.8885274,0.31357884,-0.00036505683,0.9758231
AHNAK,1.1907017,-0.00506819,-0.006617057,0.31257918,0.19503161,-0.0034144002,0.72941923,-0.0017019204,0.48381552,-0.015548406,0.2855873,-0.0060402444,1.8848088,0.31298485,-0.0004097089,0.92684466
RNF157,0.8490547,-0.004619281,-0.0053175604,0.15291573,0.118995324,-0.0027630778,0.8742782,-0.0015501248,0.25706938,-0.013690798,0.33808488,-0.00594617,1.9212124,0.16339497,-0.00042490533,0.7686005
PLATR16,5.6983085,-0.0003459902,-0.018140107,1.9740055,1.8679845,-0.008115843,-0.015142574,-0.0022119328,3.4068933,-0.027913904,-0.0018943327,-0.0021450832,-0.0011823778,2.7498562,0.42554334,3.2709634
TOPORS,6.4203687,-0.0058064084,-0.022838408,2.3991308,1.9724437,-0.012195707,-0.018985182,-0.0021823493,3.509897,-0.027152956,0.3138638,0.12980512,-0.0009032996,2.6416206,0.26035118,3.8898008
APP,0.8606235,-0.004483427,-0.005638328,0.16645396,0.13447805,-0.0027845188,0.86397076,-0.00194487,0.26498082,-0.014102395,0.32722014,-0.0057581477,1.934031,0.16753119,-0.0006579483,0.78353816
FUBP3,6.4203687,-0.0058064084,-0.022838408,2.3991308,1.9724437,-0.012195707,-0.018985182,-0.0021823493,3.509897,-0.027152956,0.3138638,0.12980512,-0.0009032996,2.6416206,0.26035118,3.8898008
GATA3,0.2868725,0.017514125,-0.0047132694,-0.004559175,-0.0015869547,0.1406365,0.35301784,-0.0032357255,-0.00041545212,-0.0019223419,0.023070779,0.8041531,0.38933718,0.16700889,0.4724531,0.71527034
AATF,0.57859516,-0.0038308727,-0.004682771,-0.00016240664,0.05255491,-0.0021307396,0.98264,-0.002410467,0.06815626,-0.013416712,0.29186422,-0.0057713217,1.9468257,0.11771023,-0.0006058833,0.60627186
ATF5,1.3237368,-0.005290386,-0.0073317685,0.4050679,0.23503791,-0.0037395821,0.63394284,-0.0015021368,0.59326833,-0.015670842,0.24865687,-0.0058788755,1.8407571,0.38591552,-0.00040567055,0.986816
GM22988,6.4203687,-0.0058064084,-0.022838408,2.3991308,1.9724437,-0.012195707,-0.018985182,-0.0021823493,3.509897,-0.027152956,0.3138638,0.12980512,-0.0009032996,2.6416206,0.26035118,3.8898008
SNX2,1.5197845,-0.005021138,-0.006667257,0.41552085,0.33499825,-0.004246558,0.51357806,-0.0010336571,0.6349288,-0.015314587,0.32523596,-0.0045401934,1.7795897,0.39727458,-0.0009784772,1.0943466
RFX5,0.787768,-0.0050842525,-0.005993754,0.10492316,0.14416425,-0.002506712,0.88924384,-0.002248369,0.18705097,-0.01319921,0.35636625,-0.005316135,1.9350495,0.15463632,-0.00081977085,0.693323
PHB2,6.4203944,-0.0058030766,-0.02283294,2.3984551,1.9717733,-0.012185894,-0.01898087,-0.002175347,3.5084732,-0.027148962,0.31349885,0.12817481,-0.0009052263,2.6406558,0.26054227,3.8901763
AIP,6.4203687,-0.0058064084,-0.022838408,2.3991308,1.9724437,-0.012195707,-0.018985182,-0.0021823493,3.509897,-0.027152956,0.3138638,0.12980512,-0.0009032996,2.6416206,0.26035118,3.8898008
XAB2,6.4203687,-0.0058064084,-0.022838408,2.3991308,1.9724437,-0.012195707,-0.018985182,-0.0021823493,3.509897,-0.027152956,0.3138638,0.12980512,-0.0009032996,2.6416206,0.26035118,3.8898008
DKC1,6.4203687,-0.0058064084,-0.022838408,2.3991308,1.9724437,-0.012195707,-0.018985182,-0.0021823493,3.509897,-0.027152956,0.3138638,0.12980512,-0.0009032996,2.6416206,0.26035118,3.8898008
CTH,1.5743226,-0.005157098,-0.007426818,0.4812832,0.29823935,-0.0042224852,0.53566873,-0.0015218566,0.6774516,-0.016339114,0.30001858,-0.005266648,1.8220246,0.4440945,-0.00045120335,1.160323
COBL,0.88632905,-0.002880085,-0.0064638685,0.31821665,0.28501785,-0.003952101,0.53374237,0.072282985,0.58299375,-0.012587595,0.029471952,-0.0040467028,1.7117846,0.55175984,-0.00064316165,0.8321942
ORC2,6.4203687,-0.0058064084,-0.022838408,2.3991308,1.9724437,-0.012195707,-0.018985182,-0.0021823493,3.509897,-0.027152956,0.3138638,0.12980512,-0.0009032996,2.6416206,0.26035118,3.8898008
NR2F6,6.4203687,-0.0058064084,-0.022838408,2.3991308,1.9724437,-0.012195707,-0.018985182,-0.0021823493,3.509897,-0.027152956,0.3138638,0.12980512,-0.0009032996,2.6416206,0.26035118,3.8898008
HDAC2,6.4203687,-0.0058064084,-0.022838408,2.3991308,1.9724437,-0.012195707,-0.018985182,-0.0021823493,3.509897,-0.027152956,0.3138638,0.12980512,-0.0009032996,2.6416206,0.26035118,3.8898008
ZFHX3,0.97765374,-0.00472206,-0.005922979,0.20212068,0.15665452,-0.0031081252,0.8174007,-0.0018484526,0.3269985,-0.014467898,0.33593723,-0.0056854934,1.9290507,0.19216979,-0.0006468145,0.82817775
GM10221,6.4203687,-0.0058064084,-0.022838408,2.3991308,1.9724437,-0.012195707,-0.018985182,-0.0021823493,3.509897,-0.027152956,0.3138638,0.12980512,-0.0009032996,2.6416206,0.26035118,3.8898008
PML,6.0297656,-0.0028926851,-0.022547793,2.6877644,1.5795249,-0.0073686102,-0.01395828,-0.005976649,2.718811,-0.024691692,0.19917572,-0.0024559102,0.18485135,1.8347533,0.3613651,3.989328
ESPL1,1.1233395,-0.0043397937,-0.0065121627,0.2622157,0.22788526,-0.0033047264,0.71297383,-0.0024727564,0.37983102,-0.0154062705,0.29240635,-0.0053812936,1.8832257,0.30434135,-0.000759653,0.92978454
FOSL2,0.7622236,-0.00463451,-0.005425524,0.10631582,0.106667146,-0.0027175369,0.9099231,-0.001931802,0.21037464,-0.013749381,0.33791524,-0.0058134156,1.9504249,0.10759956,-0.00063911267,0.6997946
TFE3,6.4203687,-0.0058064084,-0.022838408,2.3991308,1.9724437,-0.012195707,-0.018985182,-0.0021823493,3.509897,-0.027152956,0.3138638,0.12980512,-0.0009032996,2.6416206,0.26035118,3.8898008
GM8818,6.4200554,-0.005795467,-0.022825936,2.3981855,1.9735378,-0.012180083,-0.018984763,-0.002190773,3.509441,-0.027147396,0.31357375,0.12906459,-0.000915121,2.6420035,0.2604689,3.8890128
GM25680,6.4203687,-0.0058064084,-0.022838408,2.3991308,1.9724437,-0.012195707,-0.018985182,-0.0021823493,3.509897,-0.027152956,0.3138638,0.12980512,-0.0009032996,2.6416206,0.26035118,3.8898008
